customer_id,first_name,last_name,gender,age,email,phone,register_datetime,loyalty_points,loyalty_tier,loyalty_value,marketing_opt_in,city,country
CUST103837,Nurul,Goh,Male,44,nurul.goh3469@gmail.com,82126462,2024-01-18 13:00,7301,Platinum,7301,TRUE,Singapore,Singapore
CUST103838,Nathan,Lee,Female,65,nathan.lee7951@outlook.com,92583463,2023-07-22 10:00,2373,Gold,2373,TRUE,Singapore,Singapore
CUST103839,Jamie,Foo,Male,67,jamie.foo2515@outlook.com,86327805,2019-07-01 10:00,11915,Platinum,11915,TRUE,Singapore,Singapore
CUST103840,Sarah,Tan,Male,22,sarah.tan5550@hotmail.com,89686112,2019-08-28 14:00,7080,Platinum,7080,TRUE,Singapore,Singapore
CUST103841,Amir,Yeo,Male,29,amir.yeo2595@outlook.com,98992095,2023-09-14 16:00,214,Bronze,214,FALSE,Singapore,Singapore
CUST103842,Sofia,Phua,Male,48,sofia.phua3501@gmail.com,96073004,2019-08-11 13:00,2413,Gold,2413,TRUE,Singapore,Singapore
CUST103843,Sarah,Foo,Female,38,sarah.foo371@outlook.com,98389690,2020-06-21 14:00,4750,Gold,4750,TRUE,Singapore,Singapore
CUST103844,Hannah,Chua,Male,42,hannah.chua2993@gmail.com,95131288,2021-10-11 21:00,9426,Platinum,9426,TRUE,Singapore,Singapore
CUST103845,Darren,Koh,Female,23,darren.koh6984@gmail.com,86716994,2025-08-16 18:00,1272,Silver,1272,TRUE,Singapore,Singapore
CUST103846,Hannah,Foo,Male,32,hannah.foo1594@outlook.com,88575739,2022-02-12 19:00,11806,Platinum,11806,FALSE,Singapore,Singapore
CUST103847,Felicia,Ng,Male,57,felicia.ng1909@gmail.com,88343209,2020-09-14 20:00,10813,Platinum,10813,TRUE,Singapore,Singapore
CUST103848,Ryan,Rahman,Male,34,ryan.rahman7771@gmail.com,95626255,2021-12-29 15:00,5101,Gold,5101,TRUE,Singapore,Singapore
CUST103849,Sarah,Phua,Male,64,sarah.phua7891@gmail.com,91020017,2022-09-03 11:00,10443,Platinum,10443,TRUE,Singapore,Singapore
CUST103850,Wei Hao,Chan,Unknown,31,wei-hao.chan4722@gmail.com,88469053,2020-07-05 15:00,11838,Platinum,11838,FALSE,Singapore,Singapore
CUST103851,Kai,Sharma,Male,27,kai.sharma5427@hotmail.com,80011007,2024-10-10 10:00,9029,Platinum,9029,FALSE,Singapore,Singapore
CUST103852,Wei Hao,Chew,Female,34,wei-hao.chew7308@gmail.com,90091542,2020-09-11 15:00,7647,Platinum,7647,TRUE,Singapore,Singapore
CUST103853,Aiden,Tan,Female,57,aiden.tan4133@hotmail.com,83389798,2019-04-14 20:00,11647,Platinum,11647,FALSE,Singapore,Singapore
CUST103854,Isabella,Ng,Female,49,isabella.ng1759@gmail.com,81025945,2020-08-18 11:00,9213,Platinum,9213,TRUE,Singapore,Singapore
CUST103855,Darren,Chua,Female,39,darren.chua9772@outlook.com,98983848,2025-04-27 14:00,11581,Platinum,11581,TRUE,Singapore,Singapore
CUST103856,Sarah,Phua,Male,30,sarah.phua533@gmail.com,84754627,2020-08-21 20:00,10236,Platinum,10236,FALSE,Singapore,Singapore
CUST103857,Ryan,Lee,Male,23,ryan.lee139@gmail.com,84686110,2022-08-21 15:00,1725,Silver,1725,FALSE,Singapore,Singapore
CUST103858,Aiden,Foo,Male,62,aiden.foo5373@outlook.com,83731652,2024-07-25 15:00,7697,Platinum,7697,TRUE,Singapore,Singapore
CUST103859,Hannah,Phua,Female,65,hannah.phua7481@hotmail.com,85179036,2022-03-01 09:00,5574,Gold,5574,TRUE,Singapore,Singapore
CUST103860,Jamie,Yeo,Female,42,jamie.yeo5573@gmail.com,82325820,2023-07-21 11:00,2245,Gold,2245,TRUE,Singapore,Singapore
CUST103861,Emily,Rahman,Male,57,emily.rahman9093@outlook.com,84200960,2023-09-17 16:00,9121,Platinum,9121,TRUE,Singapore,Singapore
CUST103862,Ryan,Rahman,Male,36,ryan.rahman5756@gmail.com,98492970,2024-11-29 21:00,5599,Gold,5599,FALSE,Singapore,Singapore
CUST103863,Shawn,Lim,Male,58,shawn.lim669@hotmail.com,86963526,2022-11-04 13:00,8116,Platinum,8116,TRUE,Singapore,Singapore
CUST103864,Shawn,Quek,Male,53,shawn.quek9239@yahoo.com,97356926,2022-10-12 10:00,3468,Gold,3468,FALSE,Singapore,Singapore
CUST103865,Jun Jie,Chew,Male,68,jun-jie.chew6543@hotmail.com,84822930,2020-02-20 20:00,10697,Platinum,10697,TRUE,Singapore,Singapore
CUST103866,Ryan,Chew,Male,50,ryan.chew9143@yahoo.com,91498920,2020-07-30 21:00,6360,Platinum,6360,TRUE,Singapore,Singapore
CUST103867,Aarav,Chua,Female,22,aarav.chua7762@gmail.com,93192779,2020-01-10 21:00,7818,Platinum,7818,TRUE,Singapore,Singapore
CUST103868,Wei Hao,Wong,Male,62,wei-hao.wong2605@outlook.com,84544863,2025-07-04 12:00,10308,Platinum,10308,TRUE,Singapore,Singapore
CUST103869,Lucas,Lau,Female,52,lucas.lau8526@outlook.com,83210783,2023-10-21 16:00,8917,Platinum,8917,TRUE,Singapore,Singapore
CUST103870,Lucas,Kumar,Unknown,49,lucas.kumar6479@hotmail.com,81453491,2019-05-28 10:00,10002,Platinum,10002,FALSE,Singapore,Singapore
CUST103871,Priya,Koh,Male,65,priya.koh1292@hotmail.com,98017122,2021-02-24 11:00,8914,Platinum,8914,TRUE,Singapore,Singapore
CUST103872,Jun Jie,Wong,Female,57,jun-jie.wong155@outlook.com,92625187,2021-01-20 17:00,10372,Platinum,10372,FALSE,Singapore,Singapore
CUST103873,Jun Jie,Lau,Female,36,jun-jie.lau8533@gmail.com,87794886,2022-08-16 20:00,3202,Gold,3202,FALSE,Singapore,Singapore
CUST103874,Jamie,Yap,Female,55,jamie.yap8881@outlook.com,80196527,2021-07-11 16:00,6979,Platinum,6979,FALSE,Singapore,Singapore
CUST103875,Amir,Chua,Female,21,amir.chua4155@yahoo.com,89617451,2019-09-05 11:00,5255,Gold,5255,TRUE,Singapore,Singapore
CUST103876,Nurul,Lau,Male,61,nurul.lau3634@yahoo.com,94695181,2023-01-10 14:00,610,Silver,610,TRUE,Singapore,Singapore
CUST103877,Emily,Rahman,Female,67,emily.rahman6738@outlook.com,83523297,2021-01-09 15:00,2633,Gold,2633,TRUE,Singapore,Singapore
CUST103878,Kai,Teo,Male,50,kai.teo5732@hotmail.com,87857094,2023-01-27 19:00,5866,Gold,5866,FALSE,Singapore,Singapore
CUST103879,Isabella,Yap,Female,40,isabella.yap3467@gmail.com,87708881,2025-03-22 10:00,5528,Gold,5528,FALSE,Singapore,Singapore
CUST103880,Wei Ling,Quek,Male,66,wei-ling.quek2284@hotmail.com,87526616,2024-01-28 18:00,6924,Platinum,6924,TRUE,Singapore,Singapore
CUST103881,Lucas,Yeo,Unknown,27,lucas.yeo2315@gmail.com,89928856,2023-11-26 17:00,5388,Gold,5388,TRUE,Singapore,Singapore
CUST103882,Alex,Chew,Male,36,alex.chew4030@gmail.com,85345632,2019-06-01 12:00,4538,Gold,4538,FALSE,Singapore,Singapore
CUST103883,Felicia,Wong,Male,33,felicia.wong3455@outlook.com,97526439,2021-09-13 18:00,10118,Platinum,10118,FALSE,Singapore,Singapore
CUST103884,Aarav,Tan,Male,51,aarav.tan5935@gmail.com,99140166,2025-04-02 16:00,8635,Platinum,8635,FALSE,Singapore,Singapore
CUST103885,Maya,Quek,Female,41,maya.quek2120@gmail.com,94481740,2021-02-02 21:00,3490,Gold,3490,TRUE,Singapore,Singapore
CUST103886,Amir,Lim,Female,51,amir.lim2136@yahoo.com,91336848,2024-09-27 17:00,2685,Gold,2685,TRUE,Singapore,Singapore
CUST103887,Emily,Yeo,Male,40,emily.yeo6488@outlook.com,94968884,2021-08-11 15:00,8898,Platinum,8898,FALSE,Singapore,Singapore
CUST103888,Aarav,Liew,Female,30,aarav.liew2008@hotmail.com,97801359,2023-08-02 12:00,7313,Platinum,7313,TRUE,Singapore,Singapore
CUST103889,Isabella,Sharma,Female,20,isabella.sharma5015@gmail.com,91132305,2025-01-29 16:00,3657,Gold,3657,FALSE,Singapore,Singapore
CUST103890,Aria,Lau,Male,54,aria.lau1990@yahoo.com,95758957,2025-05-08 09:00,4565,Gold,4565,TRUE,Singapore,Singapore
CUST103891,Olivia,Goh,Male,56,olivia.goh4791@gmail.com,98931376,2023-05-17 10:00,4721,Gold,4721,TRUE,Singapore,Singapore
CUST103892,Jocelyn,Teo,Male,38,jocelyn.teo3154@gmail.com,99944645,2019-04-26 09:00,501,Silver,501,FALSE,Singapore,Singapore
CUST103893,Lucas,Wong,Female,25,lucas.wong3431@outlook.com,80765374,2022-10-19 13:00,8256,Platinum,8256,TRUE,Singapore,Singapore
CUST103894,Felicia,Tan,Male,61,felicia.tan3846@yahoo.com,91569490,2024-12-14 09:00,8580,Platinum,8580,TRUE,Singapore,Singapore
CUST103895,Amir,Phua,Unknown,22,amir.phua8472@gmail.com,96638258,2024-12-28 13:00,8423,Platinum,8423,TRUE,Singapore,Singapore
CUST103896,Hannah,Kumar,Unknown,67,hannah.kumar4144@outlook.com,97533087,2019-03-05 17:00,7369,Platinum,7369,TRUE,Singapore,Singapore
CUST103897,Wei Ling,Goh,Male,56,wei-ling.goh2006@outlook.com,93898518,2021-11-18 10:00,10203,Platinum,10203,TRUE,Singapore,Singapore
CUST103898,Aarav,Rahman,Male,57,aarav.rahman1950@hotmail.com,98295824,2020-02-17 11:00,4714,Gold,4714,TRUE,Singapore,Singapore
CUST103899,Kai,Chan,Male,70,kai.chan8050@gmail.com,91630023,2022-06-10 18:00,10564,Platinum,10564,TRUE,Singapore,Singapore
CUST103900,Alex,Yeo,Male,28,alex.yeo7835@gmail.com,85164709,2019-03-24 09:00,6056,Platinum,6056,TRUE,Singapore,Singapore
CUST103901,Chloe,Lau,Female,59,chloe.lau2418@hotmail.com,91638656,2023-08-05 20:00,4312,Gold,4312,TRUE,Singapore,Singapore
CUST103902,Olivia,Ng,Female,19,olivia.ng8837@yahoo.com,94800987,2021-03-26 14:00,893,Silver,893,TRUE,Singapore,Singapore
CUST103903,Shawn,Singh,Female,69,shawn.singh2631@outlook.com,90851895,2022-03-04 12:00,956,Silver,956,TRUE,Singapore,Singapore
CUST103904,Isabella,Chew,Male,60,isabella.chew1398@outlook.com,95911214,2020-08-20 19:00,3417,Gold,3417,TRUE,Singapore,Singapore
CUST103905,Aria,Tan,Female,27,aria.tan4170@gmail.com,92360193,2019-10-04 10:00,11339,Platinum,11339,TRUE,Singapore,Singapore
CUST103906,Sofia,Lee,Unknown,65,sofia.lee5270@hotmail.com,80620123,2023-05-16 15:00,4688,Gold,4688,TRUE,Singapore,Singapore
CUST103907,Nurul,Quek,Male,68,nurul.quek2494@yahoo.com,96529617,2024-03-18 12:00,90,Bronze,90,TRUE,Singapore,Singapore
CUST103908,Aria,Kumar,Female,56,aria.kumar6073@yahoo.com,99374183,2025-03-07 17:00,9360,Platinum,9360,FALSE,Singapore,Singapore
CUST103909,Maya,Ng,Male,66,maya.ng4327@yahoo.com,88510105,2022-12-05 09:00,2257,Gold,2257,TRUE,Singapore,Singapore
CUST103910,Zara,Ng,Female,29,zara.ng2139@outlook.com,80664171,2019-09-26 18:00,10872,Platinum,10872,FALSE,Singapore,Singapore
CUST103911,Felicia,Rahman,Male,44,felicia.rahman7192@gmail.com,82717796,2025-08-30 13:00,7744,Platinum,7744,TRUE,Singapore,Singapore
CUST103912,Darren,Chew,Male,54,darren.chew5598@outlook.com,99441325,2019-05-01 15:00,8927,Platinum,8927,TRUE,Singapore,Singapore
CUST103913,Aarav,Wong,Female,67,aarav.wong6331@yahoo.com,88919545,2023-05-26 12:00,9671,Platinum,9671,TRUE,Singapore,Singapore
CUST103914,Maya,Foo,Male,30,maya.foo2453@outlook.com,80210830,2019-08-02 21:00,9865,Platinum,9865,TRUE,Singapore,Singapore
CUST103915,Hui Min,Lim,Male,51,hui-min.lim3371@yahoo.com,97063995,2023-12-27 18:00,3956,Gold,3956,TRUE,Singapore,Singapore
CUST103916,Zhi Wei,Rahman,Female,32,zhi-wei.rahman1690@outlook.com,97815738,2019-09-05 13:00,3161,Gold,3161,TRUE,Singapore,Singapore
CUST103917,Lucas,Koh,Male,54,lucas.koh8995@hotmail.com,97269957,2019-03-25 20:00,11217,Platinum,11217,TRUE,Singapore,Singapore
CUST103918,Emily,Lim,Male,39,emily.lim2183@outlook.com,86983468,2022-03-20 09:00,2538,Gold,2538,FALSE,Singapore,Singapore
CUST103919,Shawn,Yap,Male,32,shawn.yap8599@gmail.com,92379811,2023-08-27 16:00,9042,Platinum,9042,TRUE,Singapore,Singapore
CUST103920,Aria,Phua,Male,68,aria.phua4134@gmail.com,83691778,2025-05-30 12:00,4455,Gold,4455,FALSE,Singapore,Singapore
CUST103921,Zhi Wei,Goh,Male,44,zhi-wei.goh2049@hotmail.com,94059943,2020-09-11 16:00,8187,Platinum,8187,TRUE,Singapore,Singapore
CUST103922,Aarav,Chan,Female,40,aarav.chan5690@hotmail.com,96434851,2020-06-29 09:00,7177,Platinum,7177,TRUE,Singapore,Singapore
CUST103923,Jocelyn,Quek,Female,61,jocelyn.quek3995@gmail.com,90726551,2022-07-20 19:00,5717,Gold,5717,TRUE,Singapore,Singapore
CUST103924,Alex,Rahman,Female,41,alex.rahman5767@yahoo.com,91529165,2021-05-29 09:00,3772,Gold,3772,TRUE,Singapore,Singapore
CUST103925,Emily,Lee,Male,30,emily.lee1240@gmail.com,95522687,2024-06-16 21:00,8653,Platinum,8653,TRUE,Singapore,Singapore
CUST103926,Isabella,Lau,Male,67,isabella.lau1275@yahoo.com,90257855,2024-08-06 21:00,11440,Platinum,11440,TRUE,Singapore,Singapore
CUST103927,Priya,Ong,Male,25,priya.ong7559@yahoo.com,82119041,2025-02-18 12:00,10729,Platinum,10729,TRUE,Singapore,Singapore
CUST103928,Jamie,Ho,Male,65,jamie.ho4004@yahoo.com,89264627,2025-05-09 09:00,11847,Platinum,11847,TRUE,Singapore,Singapore
CUST103929,Maya,Sharma,Female,69,maya.sharma9868@hotmail.com,82509334,2025-07-27 13:00,8748,Platinum,8748,TRUE,Singapore,Singapore
CUST103930,Jun Jie,Goh,Male,21,jun-jie.goh3927@outlook.com,94250856,2019-06-02 13:00,6850,Platinum,6850,FALSE,Singapore,Singapore
CUST103931,Wei Ling,Sharma,Male,36,wei-ling.sharma6915@yahoo.com,86475202,2022-01-11 16:00,7306,Platinum,7306,FALSE,Singapore,Singapore
CUST103932,Hui Min,Chan,Female,30,hui-min.chan180@hotmail.com,85045035,2024-02-02 19:00,7092,Platinum,7092,TRUE,Singapore,Singapore
CUST103933,Wei Ling,Tan,Female,64,wei-ling.tan1141@yahoo.com,91893505,2020-12-10 12:00,8045,Platinum,8045,TRUE,Singapore,Singapore
CUST103934,Jun Jie,Lee,Male,70,jun-jie.lee6989@gmail.com,94046365,2024-09-07 16:00,8375,Platinum,8375,TRUE,Singapore,Singapore
CUST103935,Sofia,Lee,Female,53,sofia.lee4193@hotmail.com,87556693,2022-10-27 20:00,8366,Platinum,8366,FALSE,Singapore,Singapore
CUST103936,Alex,Chew,Male,49,alex.chew2994@yahoo.com,86007572,2022-03-17 14:00,9389,Platinum,9389,TRUE,Singapore,Singapore
CUST103937,Zara,Chan,Female,19,zara.chan2761@outlook.com,98888761,2024-04-06 20:00,10985,Platinum,10985,TRUE,Singapore,Singapore
CUST103938,Priya,Kumar,Female,19,priya.kumar1613@hotmail.com,88448114,2021-01-16 21:00,7928,Platinum,7928,FALSE,Singapore,Singapore
CUST103939,Ryan,Ng,Female,47,ryan.ng9209@gmail.com,87515750,2020-03-27 14:00,6281,Platinum,6281,TRUE,Singapore,Singapore
CUST103940,Harini,Tan,Male,47,harini.tan6004@hotmail.com,80172973,2025-01-01 18:00,3517,Gold,3517,FALSE,Singapore,Singapore
CUST103941,Priya,Koh,Unknown,36,priya.koh5388@outlook.com,96303176,2019-04-05 10:00,1040,Silver,1040,TRUE,Singapore,Singapore
CUST103942,Nathan,Koh,Male,39,nathan.koh6054@yahoo.com,81904776,2019-06-15 12:00,6699,Platinum,6699,TRUE,Singapore,Singapore
CUST103943,Nurul,Wong,Female,59,nurul.wong2427@hotmail.com,99019953,2022-03-29 10:00,2666,Gold,2666,TRUE,Singapore,Singapore
CUST103944,Emily,Wong,Male,19,emily.wong3884@yahoo.com,88586683,2025-04-15 10:00,10132,Platinum,10132,FALSE,Singapore,Singapore
CUST103945,Chloe,Goh,Male,37,chloe.goh6145@hotmail.com,80118154,2022-02-07 14:00,10885,Platinum,10885,FALSE,Singapore,Singapore
CUST103946,Ethan,Lau,Male,25,ethan.lau6938@yahoo.com,85545622,2024-04-09 18:00,8586,Platinum,8586,TRUE,Singapore,Singapore
CUST103947,Jamie,Rahman,Male,43,jamie.rahman145@gmail.com,93042806,2024-08-21 15:00,10283,Platinum,10283,FALSE,Singapore,Singapore
CUST103948,Aiden,Ng,Male,30,aiden.ng5097@gmail.com,95102086,2023-10-17 10:00,7068,Platinum,7068,TRUE,Singapore,Singapore
CUST103949,Nathan,Yap,Male,37,nathan.yap5550@hotmail.com,98205581,2023-12-20 16:00,6700,Platinum,6700,TRUE,Singapore,Singapore
CUST103950,Ethan,Tan,Male,23,ethan.tan8520@hotmail.com,85472185,2025-03-24 12:00,329,Bronze,329,FALSE,Singapore,Singapore
CUST103951,Nurul,Chan,Male,24,nurul.chan3779@hotmail.com,89848138,2023-02-09 17:00,6460,Platinum,6460,TRUE,Singapore,Singapore
CUST103952,Amir,Rahman,Male,31,amir.rahman9941@hotmail.com,98328209,2020-12-01 20:00,10611,Platinum,10611,FALSE,Singapore,Singapore
CUST103953,Zara,Yeo,Female,70,zara.yeo4492@hotmail.com,81417171,2019-05-04 11:00,7774,Platinum,7774,TRUE,Singapore,Singapore
CUST103954,Aarav,Chan,Female,46,aarav.chan3764@yahoo.com,85964016,2019-02-03 15:00,10819,Platinum,10819,TRUE,Singapore,Singapore
CUST103955,Jocelyn,Wong,Male,66,jocelyn.wong8590@hotmail.com,88835646,2020-04-14 16:00,549,Silver,549,TRUE,Singapore,Singapore
CUST103956,Jun Jie,Chan,Female,30,jun-jie.chan3368@outlook.com,91439848,2024-06-06 17:00,7759,Platinum,7759,TRUE,Singapore,Singapore
CUST103957,Jamie,Yap,Male,62,jamie.yap9864@gmail.com,99287509,2021-07-04 17:00,6538,Platinum,6538,TRUE,Singapore,Singapore
CUST103958,Priya,Ong,Unknown,51,priya.ong8830@gmail.com,92314318,2019-08-08 09:00,9444,Platinum,9444,TRUE,Singapore,Singapore
CUST103959,Hui Min,Lim,Male,30,hui-min.lim2624@outlook.com,99081409,2021-06-16 18:00,6384,Platinum,6384,TRUE,Singapore,Singapore
CUST103960,Zara,Ho,Male,62,zara.ho4230@gmail.com,84305516,2023-10-17 10:00,10796,Platinum,10796,TRUE,Singapore,Singapore
CUST103961,Zara,Lim,Female,52,zara.lim4450@gmail.com,97724025,2022-11-29 20:00,5826,Gold,5826,FALSE,Singapore,Singapore
CUST103962,Wei Ling,Rahman,Female,48,wei-ling.rahman366@outlook.com,82528210,2022-04-06 14:00,9897,Platinum,9897,FALSE,Singapore,Singapore
CUST103963,Zhi Wei,Wong,Female,69,zhi-wei.wong7571@yahoo.com,99861535,2019-07-25 14:00,11567,Platinum,11567,TRUE,Singapore,Singapore
CUST103964,Wei Ling,Singh,Male,41,wei-ling.singh5868@outlook.com,85952122,2021-06-27 09:00,9905,Platinum,9905,TRUE,Singapore,Singapore
CUST103965,Olivia,Chua,Male,66,olivia.chua6706@yahoo.com,92501033,2025-07-23 19:00,2610,Gold,2610,FALSE,Singapore,Singapore
CUST103966,Sarah,Sharma,Male,22,sarah.sharma7430@outlook.com,85937450,2025-09-05 16:00,3743,Gold,3743,TRUE,Singapore,Singapore
CUST103967,Wei Hao,Phua,Female,47,wei-hao.phua7605@gmail.com,95438131,2020-05-24 12:00,431,Bronze,431,TRUE,Singapore,Singapore
CUST103968,Hannah,Ho,Male,27,hannah.ho209@outlook.com,93443456,2019-07-08 13:00,2535,Gold,2535,TRUE,Singapore,Singapore
CUST103969,Amir,Phua,Male,46,amir.phua3800@outlook.com,94259190,2023-04-07 13:00,2808,Gold,2808,FALSE,Singapore,Singapore
CUST103970,Caleb,Rahman,Female,48,caleb.rahman4138@hotmail.com,83961876,2021-10-31 19:00,984,Silver,984,FALSE,Singapore,Singapore
CUST103971,Priya,Chew,Female,45,priya.chew2307@outlook.com,86425724,2022-11-07 18:00,2957,Gold,2957,TRUE,Singapore,Singapore
CUST103972,Olivia,Liew,Male,39,olivia.liew7599@outlook.com,86388203,2019-08-09 09:00,2523,Gold,2523,TRUE,Singapore,Singapore
CUST103973,Aria,Singh,Unknown,38,aria.singh1162@yahoo.com,88070448,2019-11-30 17:00,4961,Gold,4961,TRUE,Singapore,Singapore
CUST103974,Lucas,Kumar,Female,59,lucas.kumar6811@gmail.com,83529775,2022-06-24 13:00,7655,Platinum,7655,TRUE,Singapore,Singapore
CUST103975,Sarah,Ng,Male,21,sarah.ng1493@yahoo.com,90844571,2022-12-31 17:00,2363,Gold,2363,TRUE,Singapore,Singapore
CUST103976,Felicia,Koh,Male,33,felicia.koh7468@yahoo.com,81888401,2024-10-18 09:00,3317,Gold,3317,TRUE,Singapore,Singapore
CUST103977,Nathan,Yeo,Female,33,nathan.yeo6709@hotmail.com,82317385,2021-08-23 17:00,9518,Platinum,9518,TRUE,Singapore,Singapore
CUST103978,Nathan,Wong,Male,56,nathan.wong2687@hotmail.com,81959337,2021-03-18 16:00,5474,Gold,5474,FALSE,Singapore,Singapore
CUST103979,Shawn,Tan,Male,40,shawn.tan710@gmail.com,87594109,2025-02-21 10:00,7579,Platinum,7579,TRUE,Singapore,Singapore
CUST103980,Hannah,Lee,Male,18,hannah.lee879@gmail.com,91761790,2024-12-10 21:00,3327,Gold,3327,FALSE,Singapore,Singapore
CUST103981,Hannah,Lim,Female,44,hannah.lim4727@gmail.com,91588243,2021-02-28 09:00,9189,Platinum,9189,FALSE,Singapore,Singapore
CUST103982,Caleb,Ong,Male,28,caleb.ong3241@hotmail.com,94581613,2019-09-16 20:00,8935,Platinum,8935,TRUE,Singapore,Singapore
CUST103983,Jocelyn,Lee,Male,66,jocelyn.lee3847@gmail.com,84376448,2025-03-23 15:00,6631,Platinum,6631,FALSE,Singapore,Singapore
CUST103984,Nathan,Phua,Male,62,nathan.phua5939@outlook.com,87575941,2025-09-09 15:00,11983,Platinum,11983,FALSE,Singapore,Singapore
CUST103985,Ethan,Phua,Female,37,ethan.phua9052@outlook.com,99951310,2024-11-23 13:00,7848,Platinum,7848,FALSE,Singapore,Singapore
CUST103986,Jun Jie,Ho,Female,42,jun-jie.ho79@yahoo.com,88053834,2022-05-31 17:00,2076,Gold,2076,TRUE,Singapore,Singapore
CUST103987,Chloe,Chew,Male,29,chloe.chew8830@yahoo.com,93846019,2024-01-08 18:00,4052,Gold,4052,TRUE,Singapore,Singapore
CUST103988,Emily,Yap,Female,28,emily.yap1543@gmail.com,99776672,2023-07-11 20:00,1662,Silver,1662,TRUE,Singapore,Singapore
CUST103989,Caleb,Phua,Female,43,caleb.phua4188@gmail.com,87941018,2022-10-25 11:00,11301,Platinum,11301,FALSE,Singapore,Singapore
CUST103990,Maya,Goh,Male,33,maya.goh4840@gmail.com,89562990,2019-10-03 20:00,8053,Platinum,8053,TRUE,Singapore,Singapore
CUST103991,Zhi Wei,Chan,Male,45,zhi-wei.chan4090@yahoo.com,97811797,2025-07-26 15:00,3084,Gold,3084,FALSE,Singapore,Singapore
CUST103992,Jamie,Kumar,Male,60,jamie.kumar3337@yahoo.com,81590860,2023-04-27 21:00,6982,Platinum,6982,FALSE,Singapore,Singapore
CUST103993,Hannah,Tan,Female,67,hannah.tan4683@gmail.com,96621225,2021-03-11 17:00,1218,Silver,1218,TRUE,Singapore,Singapore
CUST103994,Wei Hao,Lau,Male,59,wei-hao.lau5756@gmail.com,91765439,2025-07-16 21:00,7287,Platinum,7287,FALSE,Singapore,Singapore
CUST103995,Nathan,Phua,Male,27,nathan.phua3607@outlook.com,85813322,2020-06-28 09:00,11222,Platinum,11222,TRUE,Singapore,Singapore
CUST103996,Wei Hao,Ho,Female,32,wei-hao.ho9184@yahoo.com,86840619,2025-06-25 10:00,5545,Gold,5545,TRUE,Singapore,Singapore
CUST103997,Chloe,Lau,Male,39,chloe.lau856@gmail.com,94975682,2019-09-13 17:00,4094,Gold,4094,FALSE,Singapore,Singapore
CUST103998,Felicia,Lau,Female,42,felicia.lau1059@yahoo.com,86431413,2022-11-21 09:00,6530,Platinum,6530,FALSE,Singapore,Singapore
CUST103999,Aria,Rahman,Male,67,aria.rahman3252@outlook.com,95679276,2022-10-18 11:00,10543,Platinum,10543,TRUE,Singapore,Singapore
CUST104000,Jamie,Yap,Female,57,jamie.yap6512@yahoo.com,87577271,2021-04-16 19:00,1830,Silver,1830,FALSE,Singapore,Singapore
CUST104001,Wei Hao,Quek,Male,19,wei-hao.quek5873@yahoo.com,94931986,2024-02-13 17:00,3723,Gold,3723,FALSE,Singapore,Singapore
CUST104002,Darren,Chan,Female,20,darren.chan1941@gmail.com,88699830,2021-03-07 09:00,6558,Platinum,6558,TRUE,Singapore,Singapore
CUST104003,Wei Hao,Tan,Male,69,wei-hao.tan2779@outlook.com,98119310,2025-04-03 18:00,7739,Platinum,7739,TRUE,Singapore,Singapore
CUST104004,Wei Hao,Chua,Male,49,wei-hao.chua9489@outlook.com,91791356,2020-10-07 18:00,3899,Gold,3899,TRUE,Singapore,Singapore
CUST104005,Caleb,Koh,Male,38,caleb.koh8728@hotmail.com,96327702,2020-01-03 19:00,9459,Platinum,9459,TRUE,Singapore,Singapore
CUST104006,Aiden,Ong,Female,60,aiden.ong7922@hotmail.com,86917635,2024-12-30 11:00,9426,Platinum,9426,FALSE,Singapore,Singapore
CUST104007,Aiden,Tan,Female,51,aiden.tan1596@hotmail.com,89809306,2020-10-20 21:00,3567,Gold,3567,FALSE,Singapore,Singapore
CUST104008,Sarah,Sharma,Male,28,sarah.sharma8968@gmail.com,95823659,2023-08-25 19:00,9452,Platinum,9452,TRUE,Singapore,Singapore
CUST104009,Wei Hao,Lau,Male,45,wei-hao.lau1104@yahoo.com,86945687,2019-10-17 19:00,6327,Platinum,6327,TRUE,Singapore,Singapore
CUST104010,Priya,Quek,Female,43,priya.quek8324@outlook.com,97188895,2023-09-27 21:00,6645,Platinum,6645,FALSE,Singapore,Singapore
CUST104011,Nurul,Koh,Male,23,nurul.koh5193@hotmail.com,99409072,2024-03-01 13:00,9354,Platinum,9354,TRUE,Singapore,Singapore
CUST104012,Nurul,Lau,Female,41,nurul.lau1993@hotmail.com,98669570,2021-02-27 12:00,6376,Platinum,6376,TRUE,Singapore,Singapore
CUST104013,Sarah,Ng,Female,69,sarah.ng4944@gmail.com,93199109,2024-04-22 17:00,700,Silver,700,TRUE,Singapore,Singapore
CUST104014,Jocelyn,Lee,Male,36,jocelyn.lee6961@hotmail.com,89059922,2019-08-21 10:00,10548,Platinum,10548,FALSE,Singapore,Singapore
CUST104015,Jun Jie,Singh,Female,48,jun-jie.singh4286@yahoo.com,81498284,2020-07-27 19:00,10241,Platinum,10241,TRUE,Singapore,Singapore
CUST104016,Lucas,Wong,Male,56,lucas.wong4917@hotmail.com,87924572,2022-08-10 14:00,8164,Platinum,8164,FALSE,Singapore,Singapore
CUST104017,Noah,Yeo,Female,23,noah.yeo1832@outlook.com,93435761,2024-08-18 18:00,8056,Platinum,8056,TRUE,Singapore,Singapore
